"id";"name";"brand";"type";"measuringunit";"img";"wastage";"source";"cals";"proteins";"carbs";"fats";"cholosterol";"sodium";"vitaminc";"vitamina";"calcium";"zinc";"organic_cals";"organic_proteins";"organic_carbs";"organic_fats";"frozen_cals";"frozen_proteins";"frozen_carbs";"frozen_fats";"dried_cals";"dried_proteins";"dried_carbs";"dried_fats";"boiled_cals";"boiled_proteins";"boiled_carbs";"boiled_fats";"fried_cals";"fried_proteins";"fried_carbs";"fried_fats";"grilled_cals";"grilled_proteins";"grilled_carbs";"grilled_fats";"steamed_cals";"steamed_proteins";"steamed_carbs";"steamed_fats";"available_types";"price";"quantity";"box_quantity";"min_quantity";"increase";"status";"component_category_id";"component_group_id";"exclude_list_id";"allergy_list_id";"created_at";"updated_at"
"1794";"Potato Boiled";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.25";"0.02";"0.2";"0.04";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";NULL;NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1795";"Potatoes Hash Brown";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.42";"0.03";"0.34";"0.1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";NULL;NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1796";"Green Tomatoes";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.23";"0.01";"0.05";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";"17";NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1797";"Tomatoes Crushed Canned";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.32";"0.02";"0.07";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";NULL;NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1798";"Canned Tomato Paste";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.82";"0.04";"0.19";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";"17";NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1799";"Parsley";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.36";"0.03";"0.06";"0.01";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";"23";NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1800";"Dried Chives";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.11";"0.21";"0.64";"0.04";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";NULL;NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1801";"Chives";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.3";"0.03";"0.04";"0.01";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";NULL;NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1802";"Tomatoes";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.18";"0.01";"0.04";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";"17";NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1803";"Cherry Tomatoes";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.18";"0.01";"0.04";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";"17";NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1804";"Tomato Canned Sauce";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.24";"0.01";"0.05";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";"17";NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1805";"Acorn Squash";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.4";"0.01";"0.1";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:13";"2022-11-02 10:01:13"
"1806";"Alfalfa Sprouts";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.23";"0.04";"0.02";"0.01";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:14";"2022-11-02 10:01:14"
"1807";"Amaranth Leaves Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.23";"0.02";"0.04";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:14";"2022-11-02 10:01:14"
"1808";"Arrowhead Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.99";"0.05";"0.2";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:14";"2022-11-02 10:01:14"
"1809";"Arrowroot";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.65";"0.04";"0.13";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:14";"2022-11-02 10:01:14"
"1810";"Artichoke Cooked From Fresh Made With Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.74";"0.03";"0.12";"0.03";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:14";"2022-11-02 10:01:14"
"1811";"Artichokes Stuffed";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.59";"0.05";"0.22";"0.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:14";"2022-11-02 10:01:14"
"1812";"Baked Acorn Squash";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.56";"0.01";"0.15";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:14";"2022-11-02 10:01:14"
"1813";"Baked Potato (No Skin)";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.93";"0.02";"0.22";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:14";"2022-11-02 10:01:14"
"1814";"Baked Potatoes (With Skin)";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.93";"0.03";"0.21";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:14";"2022-11-02 10:01:14"
"1815";"Banana Peppers";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.27";"0.02";"0.05";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:14";"2022-11-02 10:01:14"
"1816";"Beans Snap Green Microwaved";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.33";"0.02";"0.06";"0.01";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"8";"2";NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1817";"Beets (Raw)";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.43";"0.02";"0.1";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1818";"Beets Cooked From Fresh Made With Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.66";"0.02";"0.1";"0.03";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1819";"Bitter Melon";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.17";"0.01";"0.04";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1820";"Bitter Melon (Cooked)";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.19";"0.01";"0.04";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1821";"Boiled Potatoes";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.87";"0.02";"0.2";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1822";"Bok Choy";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.13";"0.02";"0.02";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1823";"Borage Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.21";"0.02";"0.03";"0.01";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1824";"Breadfruit Fried";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.58";"0.01";"0.33";"0.04";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1825";"Broccoflower Cooked Made With Oil";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.58";"0.03";"0.06";"0.03";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1826";"Broccoli Batter-Dipped And Fried";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.48";"0.04";"0.12";"0.1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1827";"Broccoli Casserole With Noodles";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.03";"0.04";"0.15";"0.03";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:15";"2022-11-02 10:01:15"
"1828";"Broccoli Casserole With Rice";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.06";"0.04";"0.15";"0.03";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"15";"1";NULL;NULL;"2022-11-02 10:01:16";"2022-11-02 10:01:16"
